Customer Id,Customer,Contact,Contact Title,Order Date,Order Id,Category,Product,Sales Price,Quantity,Discount
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,3/30/1998,10986,Confections,Sir Rodney's Marmalade,81,15,0
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,3/30/1998,10986,Beverages,Lakkalikööri,18,10,0
OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,3/30/1998,10986,Condiments,Original Frankfurter grüne Soße,13,15,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,3/31/1998,10987,Produce,Uncle Bob's Organic Dried Pears,30,60,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,3/31/1998,10987,Beverages,Ipoh Coffee,46,6,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,3/31/1998,10987,Dairy Products,Mozzarella di Giovanni,34.8,20,0
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,3/31/1998,10988,Produce,Uncle Bob's Organic Dried Pears,30,60,0
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,3/31/1998,10988,Confections,Tarte au sucre,49.3,40,0.1
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,3/31/1998,10989,Condiments,Grandma's Boysenberry Spread,25,40,0
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,3/31/1998,10989,Dairy Products,Queso Cabrales,21,15,0
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,3/31/1998,10989,Seafood,Jack's New England Clam Chowder,9.65,4,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/1/1998,10990,Confections,Sir Rodney's Scones,10,65,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/1/1998,10990,Beverages,Sasquatch Ale,14,60,0.15
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/1/1998,10990,Meat/Poultry,Pâté chinois,24,65,0.15
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/1/1998,10990,Condiments,Sirop d'érable,28.5,66,0.15
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/1/1998,10991,Beverages,Chang,19,50,0.2
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/1/1998,10991,Beverages,Outback Lager,15,20,0.2
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/1/1998,10991,Beverages,Lakkalikööri,18,90,0.2
THEBI,The Big Cheese,Liz Nixon,Marketing Manager,4/1/1998,10992,Dairy Products,Mozzarella di Giovanni,34.8,2,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,4/1/1998,10993,Meat/Poultry,Thüringer Rostbratwurst,123.79,50,0.25
FOLKO,Folk och fä HB,Maria Larsson,Owner,4/1/1998,10993,Seafood,Jack's New England Clam Chowder,9.65,35,0.25
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,4/2/1998,10994,Dairy Products,Raclette Courdavault,55,18,0.05
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,4/2/1998,10995,Produce,Manjimup Dried Apples,53,20,0
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,4/2/1998,10995,Dairy Products,Camembert Pierrot,34,4,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/2/1998,10996,Grains/Cereals,Singaporean Hokkien Fried Mee,14,40,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,4/3/1998,10997,Dairy Products,Mascarpone Fabioli,32,50,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,4/3/1998,10997,Seafood,Spegesild,12,20,0.25
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,4/3/1998,10997,Grains/Cereals,Filo Mix,7,20,0.25
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,4/3/1998,10998,Beverages,Guaraná Fantástica,4.5,12,0
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,4/3/1998,10998,Condiments,Sirop d'érable,28.5,7,0
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,4/3/1998,10998,Produce,Longlife Tofu,10,20,0
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,4/3/1998,10998,Beverages,Rhönbräu Klosterbier,7.75,30,0
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,4/3/1998,10999,Seafood,Jack's New England Clam Chowder,9.65,20,0.05
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,4/3/1998,10999,Produce,Manjimup Dried Apples,53,15,0.05
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,4/3/1998,10999,Condiments,Original Frankfurter grüne Soße,13,21,0.05
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,4/6/1998,11000,Condiments,Chef Anton's Cajun Seasoning,22,25,0.25
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,4/6/1998,11000,Beverages,Guaraná Fantástica,4.5,30,0.25
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,4/6/1998,11000,Condiments,Original Frankfurter grüne Soße,13,30,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,4/6/1998,11001,Produce,Uncle Bob's Organic Dried Pears,30,60,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,4/6/1998,11001,Grains/Cereals,Gustaf's Knäckebröd,21,25,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,4/6/1998,11001,Seafood,Spegesild,12,25,0
FOLKO,Folk och fä HB,Maria Larsson,Owner,4/6/1998,11001,Meat/Poultry,Pâté chinois,24,6,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/6/1998,11002,Seafood,Konbu,6,56,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/6/1998,11002,Beverages,Steeleye Stout,18,15,0.15
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/6/1998,11002,Grains/Cereals,Singaporean Hokkien Fried Mee,14,24,0.15
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/6/1998,11002,Meat/Poultry,Pâté chinois,24,40,0
THECR,The Cracker Box,Liu Wong,Marketing Assistant,4/6/1998,11003,Beverages,Chai,18,4,0
THECR,The Cracker Box,Liu Wong,Marketing Assistant,4/6/1998,11003,Seafood,Boston Crab Meat,18.4,10,0
THECR,The Cracker Box,Liu Wong,Marketing Assistant,4/6/1998,11003,Grains/Cereals,Filo Mix,7,10,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,4/7/1998,11004,Confections,Gumbär Gummibärchen,31.23,6,0
MAISD,Maison Dewey,Catherine Dewey,Sales Agent,4/7/1998,11004,Beverages,Lakkalikööri,18,6,0
WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,4/7/1998,11005,Beverages,Chai,18,2,0
WILMK,Wilman Kala,Matti Karttunen,Owner/Marketing Assistant,4/7/1998,11005,Dairy Products,Raclette Courdavault,55,10,0
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,4/7/1998,11006,Beverages,Chai,18,8,0
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,4/7/1998,11006,Meat/Poultry,Thüringer Rostbratwurst,123.79,2,0.25
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,4/8/1998,11007,Condiments,Northwoods Cranberry Sauce,40,30,0
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,4/8/1998,11007,Meat/Poultry,Thüringer Rostbratwurst,123.79,10,0
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,4/8/1998,11007,Grains/Cereals,Singaporean Hokkien Fried Mee,14,14,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/8/1998,11008,Produce,Rössle Sauerkraut,45.6,70,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/8/1998,11008,Beverages,Sasquatch Ale,14,90,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/8/1998,11008,Dairy Products,Flotemysost,21.5,21,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,4/8/1998,11009,Beverages,Guaraná Fantástica,4.5,12,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,4/8/1998,11009,Seafood,Inlagd Sill,19,18,0.25
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,4/8/1998,11009,Dairy Products,Camembert Pierrot,34,9,0
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,4/9/1998,11010,Produce,Uncle Bob's Organic Dried Pears,30,20,0
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,4/9/1998,11010,Beverages,Guaraná Fantástica,4.5,10,0
ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,4/9/1998,11011,Seafood,Escargots de Bourgogne,13.25,40,0.05
ALFKI,Alfreds Futterkiste,Maria Anders,Sales Representative,4/9/1998,11011,Dairy Products,Flotemysost,21.5,20,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,4/9/1998,11012,Confections,Teatime Chocolate Biscuits,9.2,50,0.05
FRANK,Frankenversand,Peter Franken,Marketing Manager,4/9/1998,11012,Dairy Products,Camembert Pierrot,34,36,0.05
FRANK,Frankenversand,Peter Franken,Marketing Manager,4/9/1998,11012,Dairy Products,Flotemysost,21.5,60,0.05
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,4/9/1998,11013,Grains/Cereals,Tunnbröd,9,10,0
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,4/9/1998,11013,Grains/Cereals,Singaporean Hokkien Fried Mee,14,4,0
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,4/9/1998,11013,Seafood,Rogede sild,9.5,20,0
ROMEY,Romero y tomillo,Alejandra Camino,Accounting Manager,4/9/1998,11013,Confections,Scottish Longbreads,12.5,2,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,4/10/1998,11014,Seafood,Jack's New England Clam Chowder,9.65,28,0.1
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,4/10/1998,11015,Seafood,Nord-Ost Matjeshering,25.89,15,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,4/10/1998,11015,Condiments,Original Frankfurter grüne Soße,13,18,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,4/10/1998,11016,Dairy Products,Gorgonzola Telino,12.5,15,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,4/10/1998,11016,Seafood,Inlagd Sill,19,16,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/13/1998,11017,Condiments,Aniseed Syrup,10,25,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/13/1998,11017,Dairy Products,Raclette Courdavault,55,110,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,4/13/1998,11017,Beverages,Outback Lager,15,30,0
LONEP,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,4/13/1998,11018,Dairy Products,Queso Manchego La Pastora,38,20,0
LONEP,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,4/13/1998,11018,Seafood,Carnarvon Tigers,62.5,10,0
LONEP,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,4/13/1998,11018,Grains/Cereals,Gnocchi di nonna Alice,38,5,0
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,4/13/1998,11019,Seafood,Spegesild,12,3,0
RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,4/13/1998,11019,Confections,Maxilaku,20,2,0
OTTIK,Ottilies Käseladen,Henriette Pfalzheim,Owner,4/14/1998,11020,Seafood,Ikura,31,24,0.15
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/14/1998,11021,Beverages,Chang,19,11,0.25
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/14/1998,11021,Confections,Sir Rodney's Marmalade,81,15,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/14/1998,11021,Confections,Gumbär Gummibärchen,31.23,63,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/14/1998,11021,Produce,Manjimup Dried Apples,53,44,0.25
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,4/14/1998,11021,Dairy Products,Mozzarella di Giovanni,34.8,35,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,4/14/1998,11022,Confections,Teatime Chocolate Biscuits,9.2,35,0
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,4/14/1998,11022,Dairy Products,Gudbrandsdalsost,36,30,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,4/14/1998,11023,Produce,Uncle Bob's Organic Dried Pears,30,4,0
BSBEV,B's Beverages,Victoria Ashworth,Sales Representative,4/14/1998,11023,Beverages,Ipoh Coffee,46,30,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/15/1998,11024,Confections,Gumbär Gummibärchen,31.23,12,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/15/1998,11024,Dairy Products,Geitost,2.5,30,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/15/1998,11024,Condiments,Louisiana Fiery Hot Pepper Sauce,21.05,21,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/15/1998,11024,Dairy Products,Flotemysost,21.5,50,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,4/15/1998,11025,Beverages,Chai,18,10,0.1
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,4/15/1998,11025,Seafood,Konbu,6,20,0.1
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,4/15/1998,11026,Seafood,Carnarvon Tigers,62.5,8,0
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,4/15/1998,11026,Produce,Manjimup Dried Apples,53,10,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,4/16/1998,11027,Beverages,Guaraná Fantástica,4.5,30,0.25
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,4/16/1998,11027,Confections,Tarte au sucre,49.3,21,0.25
KOENE,Königlich Essen,Philip Cramer,Sales Associate,4/16/1998,11028,Meat/Poultry,Pâté chinois,24,35,0
KOENE,Königlich Essen,Philip Cramer,Sales Associate,4/16/1998,11028,Dairy Products,Raclette Courdavault,55,24,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,4/16/1998,11029,Grains/Cereals,Gnocchi di nonna Alice,38,20,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,4/16/1998,11029,Condiments,Vegie-spread,43.9,12,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11030,Beverages,Chang,19,100,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11030,Condiments,Chef Anton's Gumbo Mix,21.35,70,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11030,Meat/Poultry,Thüringer Rostbratwurst,123.79,60,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11030,Dairy Products,Raclette Courdavault,55,100,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11031,Beverages,Chai,18,45,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11031,Seafood,Konbu,6,80,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11031,Beverages,Guaraná Fantástica,4.5,21,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11031,Grains/Cereals,Wimmers gute Semmelknödel,33.25,20,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,4/17/1998,11031,Dairy Products,Flotemysost,21.5,16,0
WHITC,White Clover Markets,Karl Jablonski,Owner,4/17/1998,11032,Seafood,Inlagd Sill,19,35,0
WHITC,White Clover Markets,Karl Jablonski,Owner,4/17/1998,11032,Beverages,Côte de Blaye,263.5,25,0
WHITC,White Clover Markets,Karl Jablonski,Owner,4/17/1998,11032,Dairy Products,Raclette Courdavault,55,30,0
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,4/17/1998,11033,Meat/Poultry,Perth Pasties,32.8,70,0.1
RICSU,Richter Supermarkt,Michael Holz,Sales Manager,4/17/1998,11033,Dairy Products,Gudbrandsdalsost,36,36,0.1
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,4/20/1998,11034,Confections,Sir Rodney's Scones,10,15,0.1
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,4/20/1998,11034,Condiments,Gula Malacca,19.45,12,0
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,4/20/1998,11034,Condiments,Sirop d'érable,28.5,6,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,4/20/1998,11035,Beverages,Chai,18,10,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,4/20/1998,11035,Beverages,Steeleye Stout,18,60,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,4/20/1998,11035,Grains/Cereals,Singaporean Hokkien Fried Mee,14,30,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,4/20/1998,11035,Meat/Poultry,Tourtière,7.45,10,0
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,4/20/1998,11036,Seafood,Konbu,6,7,0
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,4/20/1998,11036,Dairy Products,Raclette Courdavault,55,30,0
GODOS,Godos Cocina Típica,José Pedro Freyre,Sales Manager,4/21/1998,11037,Beverages,Outback Lager,15,4,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,4/21/1998,11038,Seafood,Boston Crab Meat,18.4,5,0.2
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,4/21/1998,11038,Grains/Cereals,Filo Mix,7,2,0
SUPRD,Suprêmes délices,Pascale Cartrain,Accounting Manager,4/21/1998,11038,Dairy Products,Flotemysost,21.5,30,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,4/21/1998,11039,Produce,Rössle Sauerkraut,45.6,20,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,4/21/1998,11039,Beverages,Steeleye Stout,18,24,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,4/21/1998,11039,Confections,Maxilaku,20,60,0
LINOD,LINO-Delicateses,Felipe Izquierdo,Owner,4/21/1998,11039,Grains/Cereals,Ravioli Angelo,19.5,28,0
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,4/22/1998,11040,Confections,Sir Rodney's Scones,10,20,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,4/22/1998,11041,Beverages,Chang,19,30,0.2
CHOPS,Chop-suey Chinese,Yang Wang,Owner,4/22/1998,11041,Condiments,Vegie-spread,43.9,30,0
COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,4/22/1998,11042,Condiments,Gula Malacca,19.45,15,0
COMMI,Comércio Mineiro,Pedro Afonso,Sales Associate,4/22/1998,11042,Condiments,Sirop d'érable,28.5,4,0
SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,4/22/1998,11043,Dairy Products,Queso Cabrales,21,10,0
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,4/23/1998,11044,Confections,Tarte au sucre,49.3,12,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,4/23/1998,11045,Dairy Products,Geitost,2.5,15,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,4/23/1998,11045,Produce,Manjimup Dried Apples,53,24,0
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,4/23/1998,11046,Dairy Products,Queso Manchego La Pastora,38,20,0.05
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,4/23/1998,11046,Dairy Products,Mascarpone Fabioli,32,15,0.05
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,4/23/1998,11046,Beverages,Steeleye Stout,18,18,0.05
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/24/1998,11047,Beverages,Chai,18,25,0.25
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/24/1998,11047,Condiments,Chef Anton's Gumbo Mix,21.35,30,0.25
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,4/24/1998,11048,Confections,Scottish Longbreads,12.5,42,0
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,4/24/1998,11049,Beverages,Chang,19,10,0.2
GOURL,Gourmet Lanchonetes,André Fonseca,Sales Associate,4/24/1998,11049,Dairy Products,Queso Manchego La Pastora,38,4,0.2
FOLKO,Folk och fä HB,Maria Larsson,Owner,4/27/1998,11050,Beverages,Lakkalikööri,18,50,0.1
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,4/27/1998,11051,Beverages,Guaraná Fantástica,4.5,10,0.2
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,4/27/1998,11052,Beverages,Ipoh Coffee,46,30,0.2
HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,4/27/1998,11052,Condiments,Sirop d'érable,28.5,10,0.2
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,4/27/1998,11053,Seafood,Carnarvon Tigers,62.5,35,0.2
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,4/27/1998,11053,Dairy Products,Mascarpone Fabioli,32,20,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,4/27/1998,11053,Grains/Cereals,Wimmers gute Semmelknödel,33.25,25,0.2
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,4/28/1998,11054,Dairy Products,Geitost,2.5,10,0
CACTU,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,4/28/1998,11054,Beverages,Laughing Lumberjack Lager,14,20,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,4/28/1998,11055,Beverages,Guaraná Fantástica,4.5,15,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,4/28/1998,11055,Confections,NuNuCa Nuß-Nougat-Creme,14,15,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,4/28/1998,11055,Produce,Manjimup Dried Apples,53,20,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,4/28/1998,11055,Grains/Cereals,Ravioli Angelo,19.5,20,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/28/1998,11056,Produce,Uncle Bob's Organic Dried Pears,30,40,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/28/1998,11056,Meat/Poultry,Pâté chinois,24,35,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,4/28/1998,11056,Dairy Products,Camembert Pierrot,34,50,0
NORTS,North/South,Simon Crowther,Sales Associate,4/29/1998,11057,Beverages,Outback Lager,15,3,0
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,4/29/1998,11058,Confections,Sir Rodney's Scones,10,3,0
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,4/29/1998,11058,Dairy Products,Camembert Pierrot,34,21,0
BLAUS,Blauer See Delikatessen,Hanna Moos,Sales Representative,4/29/1998,11058,Condiments,Sirop d'érable,28.5,4,0
RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,4/29/1998,11059,Seafood,Konbu,6,30,0
RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,4/29/1998,11059,Meat/Poultry,Alice Mutton,39,12,0
RICAR,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,4/29/1998,11059,Dairy Products,Camembert Pierrot,34,35,0
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,4/30/1998,11060,Dairy Products,Camembert Pierrot,34,4,0
FRANS,Franchi S.p.A.,Paolo Accorti,Sales Representative,4/30/1998,11060,Condiments,Original Frankfurter grüne Soße,13,10,0
GREAL,Great Lakes Food Market,Howard Snyder,Marketing Manager,4/30/1998,11061,Dairy Products,Camembert Pierrot,34,15,0
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,4/30/1998,11062,Meat/Poultry,Perth Pasties,32.8,10,0.2
REGGC,Reggiani Caseifici,Maurizio Moroni,Sales Associate,4/30/1998,11062,Beverages,Outback Lager,15,12,0.2
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,4/30/1998,11063,Beverages,Sasquatch Ale,14,30,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,4/30/1998,11063,Seafood,Boston Crab Meat,18.4,40,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,4/30/1998,11063,Seafood,Jack's New England Clam Chowder,9.65,30,0.1
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,5/1/1998,11064,Meat/Poultry,Alice Mutton,39,77,0.1
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,5/1/1998,11064,Seafood,Jack's New England Clam Chowder,9.65,12,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,5/1/1998,11064,Meat/Poultry,Perth Pasties,32.8,25,0.1
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,5/1/1998,11064,Meat/Poultry,Pâté chinois,24,4,0.1
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,5/1/1998,11064,Confections,Scottish Longbreads,12.5,55,0
